0,2.200572308
1,457.5268088
2,433.523407
3,405.6843469
4,408.691605
5,71.0480602
6,7.751821255
7,177.917188
8,549.5088531
9,0
10,461.2264162
11,486.4213713
12,666.5636204
13,3.934886961
14,714.0754742
15,174.3116834
16,349.6631294
17,729.188895
18,457.5268088
19,300.6747084
20,549.5088531
21,714.0754742
22,549.5088531
23,462.0553582
24,44.48900036
25,325.6198013
26,79.51140343
27,467.6737914
28,3.576470588
29,408.691605
30,5.129984073
31,340.9759952
32,14.64119882
33,412.1564156
34,3.318300656
35,0
36,472.0482002
37,463.6030962
38,272.3005261
39,536.4674428
40,549.5088531
41,277.6033862
42,514.0860456
43,714.0754742
44,425.1848683
45,338.9631384
46,262.2202357
47,9.337949207
48,177.917188
49,463.6030962
50,463.6030962
51,137.8973434
52,17.89599475
53,463.6030962
54,177.917188
55,331.179101
56,514.0860456
57,177.917188
58,317.5395359
59,467.3647654
60,465.193895
61,463.6030962
62,188.1552802
63,8.294706423
64,174.3116834
65,371.5075612
66,537.8517949
67,463.6030962
68,312.5829095
69,464.7867726
70,721.9372238
71,177.917188
72,2.929411765
73,346.9885509
74,463.6030962
75,174.3116834
76,405.3413112
77,463.6030962
78,464.7952785
79,463.6030962
80,463.6030962
81,403.4231825
82,177.917188
83,352.3579445
84,174.3116834
85,239.3684366
86,230.8638617
87,747.8131678
88,425.1848683
89,403.6417457
90,262.4090937
91,412.1706702
92,463.6030962
93,366.5885045
94,208.5408523
95,653.6435892
96,240.8680301
97,335.9205662
98,0
99,179.9803225
100,174.3116834
101,359.2840756
102,344.5671867
103,353.8026189
104,177.917188
105,0
106,4.503835391
107,177.917188
108,177.917188
109,0.898330804
110,404.7282606
111,463.6030962
112,2.929411765
113,193.2136127
114,463.6030962
115,353.8026189
116,460.2377901
117,463.6030962
118,177.917188
119,602.0864687
120,460.6671146
121,463.6030962
122,5.666710858
123,0
124,549.5088531
125,414.6422094
126,514.0860456
127,324.9298038
128,438.6337779
129,177.917188
130,309.9614051
131,5.666710858
132,318.2569638
133,174.3116834
134,537.8517949
135,447.5543936
136,413.9431873
137,463.6030962
138,14.64119882
139,538.1920551
140,466.4664346
141,673.5001967
142,177.917188
143,338.9485045
144,417.4173914
145,320.9677684
146,177.917188
147,353.8026189
148,486.4213713
149,438.6337779
150,9.337949207
151,403.0096206
152,46.68957267
153,180.4058175
154,463.6030962
155,438.6337779
156,177.917188
157,463.6030962
158,68.34805122
159,425.1848683
160,394.554503
161,300.6747084
162,410.1917649
163,468.1520787
164,174.3116834
165,408.1741246
166,4.503835391
167,410.1904817
168,2.200572308
169,262.2202357
170,2.929411765
171,671.7909395
172,352.8820694
173,2.929411765
174,174.3116834
175,364.8043168
176,80.1370009
177,179.9803225
178,549.5088531
179,177.917188
180,363.1510596
181,9.451197671
182,686.4354742
183,4.503835391
184,463.6030962
185,427.1614348
186,466.461225
187,351.4332479
188,174.3116834
189,729.5996103
190,243.3514325
191,177.917188
192,486.4213713
193,396.7650319
194,300.6747084
195,177.917188
196,357.8022677
197,463.6030962
198,331.610848
199,470.2347146
200,465.2140458
201,0.128755365
202,334.5167333
203,673.8149561
204,459.9372238
205,402.9416748
206,463.6030962
207,211.9057898
208,174.3116834
209,105.4827695
210,434.2112042
211,549.5088531
212,384.138103
213,463.6030962
214,321.0486339
215,46.68957267
216,0.898330804
217,463.6030962
218,177.917188
219,672.3526066
220,467.3885955
221,538.2802539
222,380.5080931
223,357.5773964
224,177.917188
225,174.3116834
226,649.5437448
227,403.7035564
228,341.6745661
229,4.503835391
230,179.9803225
