,0
2997,23
2998,2
2999,3
3000,3
3001,1
3002,0
3003,10
3004,23
3005,7
3006,1
3007,1
3008,18
3009,1
3010,7
3011,7
3012,10
3013,17
3014,14
3015,12
3016,10
3017,1
3018,21
3019,0
3020,23
3021,9
3022,18
3023,1
3024,9
3025,1
3026,0
3027,9
3028,2
3029,5
3030,28
3031,17
3032,30
3033,1
3034,19
3035,26
3036,10
3037,12
3038,5
3039,0
3040,37
3041,13
3042,8
3043,9
3044,3
3045,1
3046,12
3047,1
3048,8
3049,24
3050,7
3051,7
3052,7
3053,31
3054,10
3055,1
3056,3
3057,2
3058,26
3059,3
3060,37
3061,9
3062,26
3063,27
3064,0
3065,8
3066,22
3067,1
3068,4
3069,3
3070,4
3071,26
3072,7
3073,17
3074,11
3075,10
3076,29
3077,11
3078,14
3079,26
3080,0
3081,4
3082,10
3083,0
3084,23
3085,11
3086,9
3087,32
3088,14
3089,6
3090,12
3091,1
3092,1
3093,21
3094,26
3095,14
3096,1
3097,7
3098,24
3099,0
3100,2
3101,17
3102,18
3103,7
3104,12
3105,2
3106,3
3107,26
3108,9
3109,13
3110,2
3111,1
3112,4
3113,13
3114,21
3115,6
3116,1
3117,14
3118,20
3119,4
3120,0
3121,10
3122,15
3123,24
3124,1
3125,3
3126,1
3127,22
3128,17
3129,3
3130,1
3131,3
3132,6
3133,13
3134,6
3135,12
3136,4
3137,10
3138,27
3139,11
3140,1
3141,9
3142,0
3143,2
3144,0
3145,2
3146,2
3147,24
3148,11
3149,1
3150,17
3151,22
3152,21
3153,4
3154,26
3155,4
3156,3
3157,16
3158,10
3159,0
3160,21
3161,8
3162,0
3163,26
3164,6
3165,2
3166,7
3167,5
3168,7
3169,3
3170,4
3171,16
3172,10
3173,20
3174,26
3175,3
3176,9
3177,2
3178,23
3179,3
3180,19
3181,1
3182,15
3183,0
3184,5
3185,22
3186,3
3187,1
3188,3
3189,5
3190,10
3191,3
3192,12
3193,2
3194,8
3195,13
3196,17
3197,1
3198,6
3199,14
3200,21
3201,0
3202,10
3203,10
3204,18
3205,11
3206,2
3207,1
3208,19
3209,2
3210,0
3211,16
3212,0
3213,1
3214,1
3215,12
3216,10
3217,23
3218,14
3219,37
3220,1
3221,35
3222,27
3223,8
3224,2
3225,5
3226,3
3227,8
3228,19
3229,21
3230,19
3231,12
3232,10
3233,1
3234,9
3235,10
3236,20
3237,9
3238,13
3239,23
3240,0
3241,8
3242,0
3243,2
3244,8
3245,0
3246,28
3247,7
3248,13
3249,24
3250,24
3251,26
3252,21
3253,4
3254,1
3255,1
3256,0
3257,26
3258,10
3259,4
3260,15
3261,29
3262,12
3263,21
3264,10
3265,0
3266,10
3267,1
3268,26
3269,17
3270,19
3271,1
3272,14
3273,1
3274,2
3275,26
3276,1
3277,18
3278,5
3279,0
3280,4
3281,6
3282,1
3283,1
3284,8
3285,29
3286,10
3287,17
3288,17
3289,14
3290,7
3291,11
3292,3
3293,6
3294,8
3295,29
3296,2
3297,8
3298,8
3299,2
3300,1
3301,14
3302,18
3303,0
3304,27
3305,26
3306,0
3307,1
3308,10
3309,9
3310,10
3311,2
3312,18
3313,6
3314,8
3315,26
3316,3
3317,0
3318,4
3319,0
3320,19
3321,13
3322,1
3323,12
3324,10
3325,0
3326,2
3327,0
3328,13
3329,0
3330,22
3331,9
3332,1
3333,18
3334,6
3335,5
3336,8
3337,15
3338,0
3339,32
3340,0
3341,4
3342,1
3343,21
3344,18
3345,11
3346,17
3347,37
3348,31
3349,28
3350,4
3351,0
3352,18
3353,18
3354,3
3355,6
3356,27
3357,23
3358,5
3359,0
3360,5
3361,13
3362,24
3363,7
3364,6
3365,25
3366,1
3367,8
3368,2
3369,13
3370,21
3371,15
3372,7
3373,11
3374,10
3375,10
3376,22
3377,12
3378,6
3379,8
3380,9
3381,5
3382,8
3383,1
3384,9
3385,1
3386,3
3387,2
3388,15
3389,11
3390,5
3391,1
3392,26
3393,19
3394,29
3395,26
3396,4
3397,0
3398,3
3399,1
3400,7
3401,2
3402,0
3403,16
3404,5
3405,14
3406,2
3407,1
3408,2
3409,12
3410,10
3411,0
3412,22
3413,13
3414,6
3415,0
3416,19
3417,7
3418,9
3419,17
3420,2
3421,0
3422,11
3423,10
3424,6
3425,20
3426,21
3427,4
3428,4
3429,9
3430,3
3431,1
3432,7
3433,31
3434,1
3435,10
3436,8
3437,11
3438,14
3439,4
3440,11
3441,15
3442,0
3443,11
3444,16
3445,26
3446,2
3447,13
3448,17
3449,5
3450,26
3451,5
3452,23
3453,11
3454,27
3455,35
3456,19
3457,10
3458,2
3459,1
3460,19
3461,17
3462,9
3463,10
3464,1
3465,0
3466,18
3467,1
3468,15
3469,19
3470,13
3471,26
3472,21
3473,0
3474,26
3475,7
3476,9
3477,24
3478,8
3479,11
3480,2
3481,0
3482,12
3483,5
3484,1
3485,4
3486,2
3487,1
3488,4
3489,18
3490,1
3491,1
3492,0
3493,5
3494,28
3495,5
3496,6
3497,3
3498,11
3499,7
3500,11
3501,17
3502,10
3503,3
3504,4
3505,17
3506,1
3507,7
3508,10
3509,20
3510,14
3511,18
3512,28
3513,14
3514,12
3515,17
3516,6
3517,1
3518,11
3519,4
3520,8
3521,18
3522,19
3523,14
3524,15
3525,22
3526,1
3527,10
3528,16
3529,6
3530,10
3531,1
3532,1
3533,17
3534,8
3535,9
3536,25
3537,13
3538,3
3539,14
3540,16
3541,9
3542,15
3543,13
3544,17
3545,24
3546,8
3547,22
3548,1
3549,22
3550,1
3551,15
3552,20
3553,1
3554,15
3555,6
3556,0
3557,0
3558,13
3559,18
3560,0
3561,2
3562,11
3563,19
3564,2
3565,23
3566,1
3567,4
3568,3
3569,8
3570,17
3571,15
3572,0
3573,1
3574,0
3575,15
3576,15
3577,14
3578,18
3579,12
3580,0
3581,11
3582,1
3583,15
3584,1
3585,7
3586,15
3587,1
3588,26
3589,26
3590,1
3591,2
3592,6
3593,21
3594,16
3595,26
3596,12
3597,18
3598,19
3599,8
3600,11
3601,1
3602,1
3603,6
3604,0
3605,0
3606,12
3607,1
3608,3
3609,26
3610,3
3611,2
3612,11
3613,9
3614,9
3615,1
3616,8
3617,0
3618,6
3619,9
3620,2
3621,12
3622,21
3623,26
3624,1
3625,18
3626,4
3627,2
3628,7
3629,17
3630,6
3631,27
3632,1
3633,21
3634,4
3635,17
3636,0
3637,11
3638,9
3639,18
3640,4
3641,21
3642,12
3643,3
3644,5
3645,20
3646,6
3647,16
3648,4
3649,19
3650,21
3651,7
3652,11
3653,19
3654,21
3655,23
3656,16
3657,10
3658,17
3659,1
3660,19
3661,9
3662,25
3663,8
3664,0
3665,12
3666,7
3667,6
3668,16
3669,2
3670,0
3671,1
3672,13
3673,6
3674,5
3675,8
3676,9
3677,20
3678,12
3679,0
3680,15
3681,20
3682,11
3683,22
3684,20
3685,16
3686,11
3687,3
3688,3
3689,1
3690,7
3691,23
3692,1
3693,13
3694,17
3695,7
3696,8
3697,9
3698,29
3699,0
3700,4
3701,14
3702,23
3703,2
3704,1
3705,10
3706,1
3707,4
3708,18
3709,12
3710,17
3711,26
3712,29
3713,12
3714,2
3715,9
3716,3
3717,21
3718,31
3719,6
3720,8
3721,26
3722,11
3723,7
3724,0
3725,10
3726,1
3727,7
3728,29
3729,12
3730,2
3731,9
3732,3
3733,0
3734,1
3735,8
3736,0
3737,11
3738,3
3739,25
3740,14
3741,12
3742,3
3743,8
3744,1
3745,7
3746,16
3747,1
3748,26
3749,9
3750,7
3751,7
3752,14
3753,13
3754,6
3755,1
3756,1
3757,15
3758,3
3759,20
3760,4
3761,2
3762,9
3763,9
3764,1
3765,28
3766,16
3767,8
3768,11
3769,3
3770,8
3771,3
3772,12
3773,0
3774,10
3775,0
3776,17
3777,6
3778,0
3779,0
3780,9
3781,11
3782,1
3783,0
3784,14
3785,0
3786,1
3787,23
3788,30
3789,8
3790,12
3791,11
3792,19
3793,23
3794,0
3795,5
3796,2
3797,26
3798,11
3799,1
3800,14
3801,1
3802,10
3803,1
3804,3
3805,17
3806,1
3807,5
3808,3
3809,23
3810,2
3811,0
3812,15
3813,0
3814,11
3815,2
3816,3
3817,7
3818,21
3819,1
3820,18
3821,3
3822,9
3823,17
3824,4
3825,13
3826,11
3827,2
3828,18
3829,5
3830,28
3831,17
3832,12
3833,22
3834,9
3835,37
3836,1
3837,0
3838,3
3839,26
3840,10
3841,6
3842,7
3843,34
3844,21
3845,1
3846,13
3847,14
3848,8
3849,7
3850,20
3851,5
3852,8
3853,16
3854,0
3855,10
3856,6
3857,12
3858,5
3859,8
3860,6
3861,1
3862,1
3863,6
3864,6
3865,9
3866,24
3867,1
3868,1
3869,5
3870,17
3871,1
3872,1
3873,16
3874,14
3875,6
3876,27
3877,1
3878,5
3879,2
3880,16
3881,8
3882,9
3883,11
3884,1
3885,26
3886,1
3887,4
3888,26
3889,1
3890,11
3891,10
3892,11
3893,1
3894,16
3895,10
3896,3
3897,1
3898,14
3899,2
3900,6
3901,14
3902,1
3903,0
3904,5
3905,26
3906,1
3907,12
3908,12
3909,10
3910,5
3911,1
3912,7
3913,3
3914,1
3915,10
3916,7
3917,32
3918,10
3919,26
3920,0
3921,12
3922,21
3923,0
3924,1
3925,9
3926,12
3927,3
3928,26
3929,16
3930,19
3931,19
3932,1
3933,0
3934,4
3935,19
3936,21
3937,10
3938,5
3939,24
3940,10
3941,7
3942,7
3943,14
3944,20
3945,2
3946,12
3947,31
3948,8
3949,14
3950,11
3951,18
3952,8
3953,6
3954,0
3955,4
3956,16
3957,2
3958,30
3959,2
3960,9
3961,26
3962,13
3963,0
3964,0
3965,2
3966,28
3967,21
3968,8
3969,7
3970,14
3971,5
3972,10
3973,10
3974,29
3975,2
3976,16
3977,14
3978,30
3979,14
3980,1
3981,0
3982,9
3983,14
3984,28
3985,15
3986,9
3987,1
3988,28
3989,3
3990,4
3991,4
3992,1
3993,1
3994,20
3995,0
3996,12
3997,12
3998,17
3999,20
